日线	000001	上证指数												
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6	MACD交易.ENTERLONG	MACD交易.EXITLONG
20040927	1452.508057	1466.401978	1419.312988	1427.397949	1300754	21099196	1439.290039	1410.115845	1360.325928	1353.046265	1467.574097	1498.350586	0	0
20040924	1475.090942	1496.213989	1434.310059	1435.562988	2887199	43475628	1446.45459	1393.407593	1354.926514	1350.616821	1470.400024	1498.265381	0	0
20040923	1417.390991	1464.975952	1408.609985	1464.779053	1480784	23744932	1442.282471	1378.559326	1349.178955	1348.379761	1473.175537	1498.113281	0	0
20040922	1444.254028	1451.412964	1414.70105	1420.147949	1965305	32238924	1423.566772	1360.512085	1342.661133	1345.160278	1475.620361	1497.890869	0	0
20040921	1466.203003	1467.542969	1436.51001	1448.562012	2267355	38403420	1410.582275	1349.430664	1338.642944	1343.987427	1478.299194	1497.906006	0	0
20040920	1423.972046	1463.792969	1422.899048	1463.220947	2652660	44940848	1380.941406	1337.003784	1333.446289	1342.394287	1480.596924	1497.804443	0	0
20040917	1373.499023	1415.640015	1368.542969	1414.702026	1898769	33018704	1340.360474	1322.828247	1326.555786	1340.148438	1482.734009	1497.631958	0	0
20040916	1364.25	1377.98999	1354.199951	1371.20105	1356521	24053604	1314.836182	1314.06958	1322.907593	1339.340454	1485.395142	1497.676147	0	0
20040915	1303.287964	1374.036011	1301.375977	1355.225952	1714488	30964442	1297.457397	1309.74231	1321.369995	1339.935059	1488.439087	1497.917358	1	0
20040914	1266.232056	1305.734009	1266.232056	1300.357056	700798	13197995	1288.278809	1306.365967	1321.519409	1341.577759	1491.646118	1498.286255	0	0
20040913	1285.31897	1285.31897	1259.432007	1260.31604	384409	7293314	1293.066162	1310.536255	1324.511475	1343.774536	1495.323975	1498.876343	0	0
20040910	1281.583008	1287.746948	1270.937012	1287.081055	339891	6512137	1305.296021	1316.445435	1329.221313	1347.53772	1499.451904	1499.621094	0	0
20040909	1307.468018	1307.472046	1281.749023	1284.307007	446411	8667538	1313.302979	1319.798584	1333.289917	1350.841797	1503.29187	1500.271973	0	1
20040908	1322.839966	1323.259033	1302.113037	1309.333008	407681	8600495	1322.026978	1324.810181	1337.484375	1354.942505	1506.89978	1500.822754	0	0
20040907	1321.208008	1325.682983	1312.312012	1324.293945	321560	6308506	1324.452881	1327.855225	1341.265869	1357.591675	1510.531128	1501.248169	0	0
20040906	1326.458984	1326.873047	1315.958008	1321.464966	321623	6085462	1328.006348	1329.88855	1345.0896	1359.586304	1514.041504	1501.652466	0	0
20040903	1327.807007	1333.218994	1319.824951	1327.115967	411109	8206269	1327.594971	1330.283325	1348.808838	1361.793091	1517.497681	1502.067505	0	0
20040902	1319.071045	1328.607056	1303.187988	1327.927002	486198	9207819	1326.294312	1331.745483	1351.976074	1364.469116	1520.561279	1502.447754	1	0
20040901	1340.75	1340.770996	1319.862061	1321.462036	367739	6758693	1327.593384	1332.997803	1355.031494	1367.119507	1523.592285	1502.891479	0	0
20040831	1342.302002	1360.754028	1331.761963	1342.062012	694395	12592352	1331.257813	1336.673218	1359.183716	1371.338623	1526.563965	1503.369995	0	0
20040830	1318.317993	1322.232056	1310.024048	1319.406982	343692	6289422	1331.770752	1338.487061	1360.393433	1374.86792	1529.022705	1503.768433	0	0
20040827	1333.307007	1337.72998	1314.599976	1320.614014	406175	7126479	1332.971924	1341.997437	1363.083862	1379.472412	1531.67041	1504.289673	0	0
20040826	1339.615967	1340.947998	1330.223022	1334.421997	351578	6084273	1337.196533	1346.781006	1366.363403	1383.989624	1534.516113	1504.787476	0	0
20040825	1344.462036	1346.967041	1334.291992	1339.784058	383391	6879255	1338.402222	1350.158447	1370.008667	1386.893677	1537.303223	1505.250488	0	0
20040824	1323.791016	1347.151001	1317.55603	1344.625977	548437	10166386	1342.088623	1354.676514	1372.460205	1389.025757	1539.986816	1505.714966	0	0
20040823	1339.932983	1339.936035	1322.979004	1325.412964	396425	6770421	1345.203369	1360.290771	1374.435303	1390.853882	1542.842163	1506.199707	0	0
20040820	1338.307007	1349.474976	1327.769043	1341.738037	498608	8835866	1351.023071	1367.334229	1377.548096	1393.244995	1545.87854	1506.81543	0	0
20040819	1357.230957	1357.267944	1333.479004	1340.449951	513711	8623671	1356.365479	1372.206543	1380.831055	1396.208862	1548.65625	1507.345947	0	0
20040818	1359.870972	1371.234009	1357.026978	1358.215942	514143	7980519	1361.914551	1377.06543	1384.18042	1399.519897	1551.276611	1507.869385	0	0
20040817	1354.381958	1364.409058	1344.812988	1360.199951	474560	7568851	1367.264282	1381.694336	1388.671387	1402.192871	1553.686157	1508.385986	0	0
20040816	1366.515991	1369.865967	1350.838989	1354.510986	471917	8121605	1375.37793	1382.300171	1393.058594	1405.202881	1556.370483	1508.890259	0	1
20040813	1361.984985	1377.81604	1358.314941	1368.449951	537771	8592049	1383.645508	1384.170776	1398.209839	1408.205322	1559.096558	1509.449463	0	0
20040812	1378.793945	1378.793945	1357.078979	1368.196045	517055	8755345	1388.047607	1385.945923	1402.593872	1410.630005	1562.040771	1509.953247	0	0
20040811	1401.020996	1401.250977	1382.244019	1384.963989	483477	7948078	1392.216187	1389.859253	1405.261353	1413.059082	1564.94751	1510.388428	0	0
20040810	1396.623047	1404.722046	1390.942993	1400.769043	453279	7162672	1396.12439	1390.243896	1406.200684	1413.532471	1567.715332	1510.755493	0	0
20040809	1388.083984	1397.589966	1382.942993	1395.848022	508866	8224817	1389.22229	1388.579834	1406.135498	1413.796631	1570.240479	1511.071045	0	0
20040806	1388.072998	1400.953979	1380.314941	1390.46106	591439	9235483	1384.696045	1387.762085	1406.200439	1413.44104	1572.748657	1511.396729	0	0
20040805	1402.374023	1413.082031	1387.546021	1389.03894	682609	11043246	1383.844116	1389.455566	1408.210205	1413.796143	1574.982666	1511.716553	1	0
20040804	1365.665039	1424.552979	1364.009033	1404.505005	1087866	17709084	1387.502563	1391.295532	1410.747314	1415.086426	1577.272827	1512.071045	0	0
20040803	1371.275024	1378.196045	1363.692993	1366.258057	545075	7792463	1384.363647	1395.648682	1412.442017	1416.294189	1579.549927	1512.426758	0	0
20040802	1381.876953	1383.077026	1370.499023	1373.217041	475713	7271499	1387.937744	1403.817017	1416.654053	1419.108276	1582.256104	1512.970337	0	0
20040730	1408.489014	1409.119019	1384.738037	1386.202026	589536	9311762	1390.828369	1412.249023	1420.222778	1421.116455	1585.008667	1513.471436	0	0
20040729	1388.616943	1407.355957	1385.962036	1407.331055	716033	11508945	1395.067017	1419.241699	1422.972046	1422.486328	1587.450439	1513.910156	0	0
20040728	1385.504028	1397.166992	1366.503052	1388.810059	621995	10422291	1395.088379	1420.663086	1424.659058	1423.758667	1589.834473	1514.30957	0	0
20040727	1386.994995	1395.311035	1373.420044	1384.128052	585796	9508097	1406.933838	1422.157471	1425.176636	1426.645386	1592.304077	1514.911621	0	1
20040726	1401.843018	1401.880981	1381.905029	1387.670044	532587	8444411	1419.696411	1423.69104	1426.404785	1429.300415	1594.513672	1515.493164	0	0
20040723	1403.359985	1408.457031	1387.261963	1407.395996	696316	10997608	1433.6698	1424.638672	1426.280273	1431.002319	1596.482056	1516.044189	0	0
20040722	1448.128052	1449.686035	1404.541992	1407.437988	877296	13235339	1443.416626	1426.9646	1425.966064	1433.158325	1598.009766	1516.500488	0	0
20040721	1446.516968	1452.859009	1436.847046	1448.036987	655014	9644045	1446.237793	1430.198975	1426.981934	1435.188599	1599.854858	1516.986084	0	0
20040720	1457.227051	1457.291016	1440.05603	1447.94104	829344	12447570	1437.381348	1429.235107	1426.616577	1435.856323	1601.124756	1517.321777	0	0
20040719	1456.770996	1465.839966	1447.050049	1457.536987	896633	13493061	1427.685303	1429.491089	1426.753662	1437.385376	1602.279419	1517.543213	0	0
20040716	1423.687012	1458.38501	1422.23999	1456.130005	1459478	22935942	1415.607544	1428.196411	1425.550049	1439.372437	1603.403564	1517.76123	0	0
20040715	1404.470947	1422.255981	1399.984009	1421.543945	841170	12771153	1410.512451	1426.702393	1424.108643	1442.237671	1604.70813	1517.942749	0	0
20040714	1399.86499	1408.987061	1378.911987	1403.755005	659324	10506909	1414.160156	1428.654785	1425.306519	1446.303833	1606.349487	1518.265991	0	0
20040713	1395.353027	1403.140991	1389.159058	1399.46106	460043	7358625	1421.088745	1428.195557	1428.889404	1451.747559	1607.830322	1518.668701	0	0
20040712	1426.250977	1426.250977	1393.807007	1397.147949	569331	8930133	1431.296753	1429.118408	1432.105225	1457.75415	1609.585815	1519.06958	0	0
20040709	1439.734985	1451.751953	1429.139038	1430.654053	492666	7418729	1440.785156	1427.921631	1434.18457	1463.046021	1611.1698	1519.419922	0	0
20040708	1436.473022	1440.637939	1426.947998	1439.782959	466615	7158494	1442.892334	1424.967407	1436.255615	1466.981689	1612.36853	1519.641235	0	0
20040707	1448.949951	1448.956055	1434.292969	1438.397949	535767	8110749	1443.149292	1423.764648	1437.683594	1470.894775	1613.439819	1519.870361	0	0
20040706	1445.397949	1466.784058	1445.31604	1450.500977	830823	12579502	1435.302124	1423.997803	1439.167236	1473.762573	1614.096436	1520.178223	0	0
20040705	1440.170044	1444.932007	1429.119995	1444.589966	544217	8398895	1426.939697	1424.015991	1441.332886	1476.01416	1614.484497	1520.384521	0	0
20040702	1441.120972	1447.612061	1428.073975	1441.189941	728987	11068765	1415.057983	1422.903564	1444.960693	1479.539429	1615.043579	1520.655884	0	0
20040701	1398.197998	1445.102051	1396.347046	1441.067993	944735	14580097	1407.042603	1421.514648	1450.005615	1483.444092	1615.503906	1520.936646	1	0
20040630	1408.271973	1415.843994	1394.676025	1399.161987	560383	8709699	1404.379883	1421.958008	1455.12854	1487.044067	1616.118286	1521.290161	0	0
20040629	1384.642944	1409.375977	1376.218018	1408.688965	688006	10654000	1412.693115	1429.583374	1463.523682	1492.348145	1617.063599	1521.848633	0	0
20040628	1396.360962	1397.521973	1380.197021	1385.18103	564844	8313756	1421.092041	1435.092041	1472.072144	1497.23999	1617.939697	1522.429443	0	0
20040625	1426.553955	1434.473022	1399.390991	1401.113037	709502	9854144	1430.749268	1440.447632	1480.608398	1502.399048	1618.901855	1523.11731	0	0
20040624	1438.311035	1447.394043	1426.491943	1427.754028	696515	9506898	1435.986816	1447.543579	1487.988892	1507.785156	1619.667236	1523.751709	0	0
20040623	1450.06897	1450.109009	1428.796997	1440.729004	653790	8713056	1439.536255	1451.602539	1494.460205	1513.445435	1619.821777	1524.307739	0	0
20040622	1434.416016	1456.130005	1430.963013	1450.682983	835297	11141368	1446.473511	1454.33667	1498.645386	1518.880249	1619.959717	1524.793335	0	0
20040621	1421.828003	1434.203979	1414.968994	1433.467041	589277	8221233	1449.092407	1458.64978	1502.01355	1522.792603	1619.987427	1525.253906	0	0
20040618	1442.475952	1442.47998	1411.031006	1427.301025	738953	10520460	1450.146118	1467.017822	1507.857666	1527.017334	1620.261475	1525.675171	0	0
20040617	1475.272949	1478.489014	1443.534058	1445.500977	683078	9847524	1459.100342	1478.496338	1514.408936	1532.627075	1620.619995	1526.08667	0	0
20040616	1465.227051	1491.686035	1452.578003	1475.416016	791629	11787133	1463.668945	1488.298828	1519.587036	1537.091919	1620.830811	1526.460327	0	0
20040615	1436.082031	1469.571045	1433.032959	1463.776978	728482	10726085	1462.199951	1497.463989	1523.730591	1541.471313	1620.785889	1526.783569	0	0
20040614	1471.446045	1471.446045	1431.313965	1438.735962	766448	11295659	1468.207275	1509.052002	1528.313721	1546.407349	1620.832886	1527.224976	0	0
20040611	1471.688965	1499.458984	1469.536011	1472.072021	782867	11086338	1483.889282	1520.769043	1533.374756	1552.966187	1620.871582	1527.718994	0	0
20040610	1465.55603	1478.166992	1456.321045	1468.343994	782503	11337073	1497.891968	1528.434082	1537.90564	1558.413818	1620.576416	1528.136841	0	0
20040609	1492.198975	1497.182007	1464.160034	1468.071045	884188	12367769	1512.928467	1537.317505	1544.366943	1564.728516	1620.432861	1528.568481	0	1
20040608	1514.782959	1519.990967	1488.630005	1493.813965	783085	10754945	1532.727783	1542.954102	1551.151855	1570.845581	1620.30542	1528.968994	0	0
20040607	1538.463013	1538.499023	1508.874023	1517.14502	713652	9975910	1549.896606	1545.377197	1554.864014	1576.699219	1619.898926	1529.200928	0	0
20040604	1541.093018	1549.495972	1534.991943	1542.08606	825470	11746335	1557.648682	1548.697388	1557.017578	1581.990601	1619.217041	1529.405518	0	0
20040603	1566.421021	1566.828003	1540.740967	1543.526978	925682	11785274	1558.975952	1550.321777	1559.692627	1587.049683	1618.30542	1529.515259	0	0
20040602	1580.208984	1580.569946	1562.239014	1567.067017	1176878	14522629	1561.706177	1550.875244	1561.488647	1591.568115	1617.086182	1529.584961	0	0
20040601	1555.562012	1579.819946	1553.118042	1579.657959	1115259	14386479	1553.180054	1549.997192	1563.475342	1595.904297	1615.603149	1529.501099	0	0
20040531	1549.031006	1556.793945	1544.713013	1555.906006	565006	8092426	1540.857422	1547.575439	1565.085327	1600.420288	1614.2052	1529.316406	0	0
20040528	1558.416016	1561.004028	1545.647949	1548.722046	670909	9525948	1539.74585	1545.980713	1569.065063	1605.989746	1612.976196	1529.234863	0	0
20040527	1524.942993	1559.551025	1515.973022	1557.177979	937270	13529193	1541.667358	1547.377319	1573.403931	1611.943848	1611.770142	1529.261719	1	0
20040526	1515.156006	1529.91394	1508.64502	1524.436035	558870	8092712	1540.044067	1551.416626	1578.434326	1619.047241	1610.140259	1529.250854	0	0
20040525	1549.020996	1549.588013	1516.344971	1518.045044	712452	10111280	1546.814209	1559.349854	1584.791382	1627.384277	1608.907471	1529.374268	0	0
20040524	1559.552002	1562.332031	1547.359009	1550.348022	613639	9315735	1554.293701	1564.351196	1592.360229	1636.033203	1607.414307	1529.393921	0	0
20040521	1548.562988	1559.859009	1545.619019	1558.329956	649943	10149540	1552.21582	1565.337891	1598.637085	1643.237793	1605.466187	1529.133667	0	0
20040520	1556.685059	1571.302979	1542.218994	1549.061035	717955	10559510	1553.087402	1569.063721	1605.413696	1650.248169	1603.547485	1529.027832	0	0
20040519	1559.261963	1575.378052	1548.161011	1558.286987	964780	13211805	1562.789185	1572.102295	1611.914429	1657.217651	1601.730591	1528.917236	0	0
20040518	1537.338013	1555.859009	1526.238037	1555.442017	981723	12609869	1571.885376	1576.953613	1618.857788	1663.328979	1599.741699	1528.721558	0	0
20040517	1556.672974	1562.391968	1537.465942	1539.958984	652965	8873141	1574.408813	1582.595337	1626.842529	1668.956787	1597.761353	1528.650513	0	0
20040514	1596.734009	1597.31897	1558.537964	1562.687988	739513	10072769	1578.459961	1592.149414	1635.994019	1674.947388	1596.125122	1528.438965	0	0
20040513	1605.703979	1606.072021	1589.458008	1597.569946	735713	9567335	1585.039795	1599.430664	1644.226929	1680.659302	1594.270142	1528.202759	0	0
20040512	1568.409058	1604.42395	1564.139038	1603.767944	875826	11874966	1581.415283	1605.452148	1652.862549	1685.289551	1592.083862	1527.980347	0	0
20040511	1556.717041	1570.760986	1545.630981	1568.05896	615700	8208074	1582.021729	1610.233154	1661.401611	1689.83252	1590.025757	1527.839966	0	0
20040510	1600.625977	1603.073975	1555.26001	1560.214966	636546	8718337	1590.781982	1620.369385	1671.87439	1695.620361	1588.501221	1527.854614	0	0
20040430	1579.965942	1599.561035	1572.22998	1595.587036	999784	12990051	1605.838867	1631.936401	1682.187866	1702.135986	1587.078979	1528.026123	0	0
20040429	1605.302002	1613.555054	1578.093994	1579.447021	1105896	14230963	1613.821655	1641.763916	1690.840576	1707.212158	1585.149536	1528.098145	0	0
20040428	1606.421021	1615.142944	1589.099976	1606.801025	1023372	13260498	1629.489258	1651.726807	1699.775757	1711.805908	1583.223267	1528.205322	0	0
20040427	1636.437988	1640.694946	1608.811035	1611.859985	1046614	13376478	1638.44458	1660.762085	1706.516846	1716.415771	1581.038696	1528.303955	0	0
20040426	1633.269043	1644.501953	1623.04895	1635.499023	835815	10944211	1649.956787	1671.089844	1712.137695	1720.871948	1578.952271	1528.320923	0	0
20040423	1653.94397	1653.98999	1632.55896	1635.500977	990526	13463929	1658.033936	1679.838623	1716.346436	1724.229126	1576.734131	1528.086426	0	0
20040422	1649.051025	1659.791016	1637.290039	1657.785034	1031260	13383033	1669.706055	1689.023193	1721.273682	1726.203857	1574.51709	1527.749146	0	0
20040421	1669.381958	1675.359985	1645.078003	1651.577026	1234670	15865938	1673.964233	1700.272705	1725.208374	1727.33252	1572.217407	1527.292603	0	0
